text	curie	name	predicate	type	provenance	source
Alpha-1,2-glucosyltransferases	hgnc.genegroup:448	Alpha-1,2-glucosyltransferases	rdfs:label			hgnc.genegroup
UDP-N-acetylglucosaminyltransferase subunits	hgnc.genegroup:449	UDP-N-acetylglucosaminyltransferase subunits	rdfs:label			hgnc.genegroup
UDP-glucose ceramide glucosyltransferases	hgnc.genegroup:450	UDP-glucose ceramide glucosyltransferases	rdfs:label			hgnc.genegroup
BLOC1S	hgnc.genegroup:452	Biogenesis of lysosomal organelles complex 1 subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Biogenesis of lysosomal organelles complex 1 subunits	hgnc.genegroup:452	Biogenesis of lysosomal organelles complex 1 subunits	rdfs:label		pubmed:22203680	hgnc.genegroup
Blood group antigens	hgnc.genegroup:454	Blood group antigens	rdfs:label			hgnc.genegroup
BMP	hgnc.genegroup:455	Bone morphogenetic proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Bone morphogenetic proteins	hgnc.genegroup:455	Bone morphogenetic proteins	rdfs:label			hgnc.genegroup
BPIF	hgnc.genegroup:456	BPI fold containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
BPI fold containing	hgnc.genegroup:456	BPI fold containing	rdfs:label		pubmed:21787333	hgnc.genegroup
BRICD	hgnc.genegroup:457	BRICHOS domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
BRICHOS domain containing	hgnc.genegroup:457	BRICHOS domain containing	rdfs:label		pubmed:19747390,pubmed:36699367	hgnc.genegroup
BTN	hgnc.genegroup:458	Butyrophilins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Butyrophilins	hgnc.genegroup:458	Butyrophilins	rdfs:label			hgnc.genegroup
S100	hgnc.genegroup:459	S100 calcium binding proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
S100 calcium binding proteins	hgnc.genegroup:459	S100 calcium binding proteins	rdfs:label		pubmed:22834835	hgnc.genegroup
AGPAT	hgnc.genegroup:46	1-acylglycerol-3-phosphate O-acyltransferases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
1-acylglycerol-3-phosphate O-acyltransferases	hgnc.genegroup:46	1-acylglycerol-3-phosphate O-acyltransferases	rdfs:label			hgnc.genegroup
CA	hgnc.genegroup:460	Carbonic anhydrases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Carbonic anhydrases	hgnc.genegroup:460	Carbonic anhydrases	rdfs:label			hgnc.genegroup
CES	hgnc.genegroup:461	Carboxylesterases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Carboxylesterases	hgnc.genegroup:461	Carboxylesterases	rdfs:label		pubmed:20931200	hgnc.genegroup
PON	hgnc.genegroup:463	Paraoxonases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Paraoxonases	hgnc.genegroup:463	Paraoxonases	rdfs:label		pubmed:27238723	hgnc.genegroup
LIP	hgnc.genegroup:464	Lipases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lipases	hgnc.genegroup:464	Lipases	rdfs:label			hgnc.genegroup
AADAC	hgnc.genegroup:465	Arylacetamide deacetylase family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Arylacetamide deacetylase family	hgnc.genegroup:465	Arylacetamide deacetylase family	rdfs:label			hgnc.genegroup
PNPLA	hgnc.genegroup:466	Patatin like phospholipase domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Patatin like phospholipase domain containing	hgnc.genegroup:466	Patatin like phospholipase domain containing	rdfs:label		pubmed:16799181	hgnc.genegroup
Phospholipases	hgnc.genegroup:467	Phospholipases	rdfs:label		pubmed:25543670	hgnc.genegroup
CASP	hgnc.genegroup:468	Caspases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Caspases	hgnc.genegroup:468	Caspases	rdfs:label			hgnc.genegroup
CASS	hgnc.genegroup:469	Cas scaffold proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cas scaffold proteins	hgnc.genegroup:469	Cas scaffold proteins	rdfs:label		pubmed:19937461	hgnc.genegroup
ADAM	hgnc.genegroup:47	ADAM metallopeptidase domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ADAM metallopeptidase domain containing	hgnc.genegroup:47	ADAM metallopeptidase domain containing	rdfs:label		pubmed:14519395	hgnc.genegroup
CTS	hgnc.genegroup:470	Cathepsins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cathepsins	hgnc.genegroup:470	Cathepsins	rdfs:label			hgnc.genegroup
CD	hgnc.genegroup:471	CD molecules	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CD molecules	hgnc.genegroup:471	CD molecules	rdfs:label			hgnc.genegroup
CCN	hgnc.genegroup:473	Cyclins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cyclins	hgnc.genegroup:473	Cyclins	rdfs:label			hgnc.genegroup
Non-coding RNAs	hgnc.genegroup:475	Non-coding RNAs	rdfs:label		pubmed:32090359	hgnc.genegroup
MIR	hgnc.genegroup:476	MicroRNAs	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
MicroRNAs	hgnc.genegroup:476	MicroRNAs	rdfs:label		pubmed:32090359	hgnc.genegroup
TR	hgnc.genegroup:478	Transfer RNAs	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Transfer RNAs	hgnc.genegroup:478	Transfer RNAs	rdfs:label		pubmed:26673694,pubmed:32090359	hgnc.genegroup
CLK	hgnc.genegroup:480	CDC like kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CDC like kinases	hgnc.genegroup:480	CDC like kinases	rdfs:label			hgnc.genegroup
CISD	hgnc.genegroup:481	CDGSH iron sulfur domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CDGSH iron sulfur domain containing	hgnc.genegroup:481	CDGSH iron sulfur domain containing	rdfs:label		pubmed:28205535	hgnc.genegroup
CHMP	hgnc.genegroup:482	Charged multivesicular body proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Charged multivesicular body proteins	hgnc.genegroup:482	Charged multivesicular body proteins	rdfs:label			hgnc.genegroup
CCL	hgnc.genegroup:483	Chemokine ligands	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Chemokine ligands	hgnc.genegroup:483	Chemokine ligands	rdfs:label			hgnc.genegroup
Chromatin modifying enzymes	hgnc.genegroup:484	Chromatin modifying enzymes	rdfs:label		pubmed:18022353	hgnc.genegroup
KDM	hgnc.genegroup:485	Lysine demethylases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lysine demethylases	hgnc.genegroup:485	Lysine demethylases	rdfs:label		pubmed:18022353	hgnc.genegroup
KAT	hgnc.genegroup:486	Lysine acetyltransferases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Lysine acetyltransferases	hgnc.genegroup:486	Lysine acetyltransferases	rdfs:label		pubmed:18022353	hgnc.genegroup
KMT	hgnc.genegroup:487	Non-histone lysine methyltransferases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Non-histone lysine methyltransferases	hgnc.genegroup:487	Non-histone lysine methyltransferases	rdfs:label		pubmed:18022353	hgnc.genegroup
CLDN	hgnc.genegroup:488	Claudins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Claudins	hgnc.genegroup:488	Claudins	rdfs:label			hgnc.genegroup
CHCHD	hgnc.genegroup:489	Coiled-coil-helix-coiled-coil-helix domain containing proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Coiled-coil-helix-coiled-coil-helix domain containing proteins	hgnc.genegroup:489	Coiled-coil-helix-coiled-coil-helix domain containing proteins	rdfs:label		pubmed:27631878	hgnc.genegroup
COL	hgnc.genegroup:490	Collagens	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Collagens	hgnc.genegroup:490	Collagens	rdfs:label		pubmed:21421911	hgnc.genegroup
COLEC	hgnc.genegroup:491	Collectins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Collectins	hgnc.genegroup:491	Collectins	rdfs:label		pubmed:10508765,pubmed:17450595,pubmed:22570530	hgnc.genegroup
Complement system	hgnc.genegroup:492	Complement system	rdfs:label			hgnc.genegroup
COG	hgnc.genegroup:493	Components of oligomeric golgi complex	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Components of oligomeric golgi complex	hgnc.genegroup:493	Components of oligomeric golgi complex	rdfs:label		pubmed:16020545	hgnc.genegroup
CORO	hgnc.genegroup:495	Coronins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Coronins	hgnc.genegroup:495	Coronins	rdfs:label		pubmed:23765056	hgnc.genegroup
CDK	hgnc.genegroup:496	Cyclin dependent kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cyclin dependent kinases	hgnc.genegroup:496	Cyclin dependent kinases	rdfs:label		pubmed:19884882	hgnc.genegroup
CYB561	hgnc.genegroup:497	Cytochrome b561	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Cytochrome b561	hgnc.genegroup:497	Cytochrome b561	rdfs:label		pubmed:23249217	hgnc.genegroup
DCAF	hgnc.genegroup:498	DDB1 and CUL4 associated factors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DDB1 and CUL4 associated factors	hgnc.genegroup:498	DDB1 and CUL4 associated factors	rdfs:label		pubmed:17588513	hgnc.genegroup
DDX	hgnc.genegroup:499	DEAD-box helicases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DEAD-box helicases	hgnc.genegroup:499	DEAD-box helicases	rdfs:label		pubmed:12782131,pubmed:21509200	hgnc.genegroup
ADAMTS	hgnc.genegroup:50	ADAM metallopeptidases with thrombospondin type 1 motif	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ADAM metallopeptidases with thrombospondin type 1 motif	hgnc.genegroup:50	ADAM metallopeptidases with thrombospondin type 1 motif	rdfs:label		pubmed:25770910	hgnc.genegroup
DHX	hgnc.genegroup:500	DEAH-box helicases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DEAH-box helicases	hgnc.genegroup:500	DEAH-box helicases	rdfs:label		pubmed:12782131,pubmed:21509200	hgnc.genegroup
Defensins	hgnc.genegroup:501	Defensins	rdfs:label			hgnc.genegroup
DEFA	hgnc.genegroup:502	Defensins, alpha	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Defensins, alpha	hgnc.genegroup:502	Defensins, alpha	rdfs:label			hgnc.genegroup
DEFB	hgnc.genegroup:503	Defensins, beta	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Defensins, beta	hgnc.genegroup:503	Defensins, beta	rdfs:label			hgnc.genegroup
DENND	hgnc.genegroup:504	DENN domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DENN domain containing	hgnc.genegroup:504	DENN domain containing	rdfs:label		pubmed:23248642,pubmed:9115275	hgnc.genegroup
DVL	hgnc.genegroup:505	Dishevelled segment polarity proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dishevelled segment polarity proteins	hgnc.genegroup:505	Dishevelled segment polarity proteins	rdfs:label			hgnc.genegroup
Basic leucine zipper proteins	hgnc.genegroup:506	Basic leucine zipper proteins	rdfs:label			hgnc.genegroup
FOX	hgnc.genegroup:508	Forkhead boxes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Forkhead boxes	hgnc.genegroup:508	Forkhead boxes	rdfs:label		pubmed:10702024,pubmed:20650821	hgnc.genegroup
HMG	hgnc.genegroup:510	High mobility group	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
High mobility group	hgnc.genegroup:510	High mobility group	rdfs:label			hgnc.genegroup
Canonical high mobility group	hgnc.genegroup:511	Canonical high mobility group	rdfs:label			hgnc.genegroup
Non-canonical high mobility group	hgnc.genegroup:512	Non-canonical high mobility group	rdfs:label			hgnc.genegroup
Homeoboxes	hgnc.genegroup:516	Homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
ANTP class homeoboxes	hgnc.genegroup:517	ANTP class homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
HOXL subclass homeoboxes	hgnc.genegroup:518	HOXL subclass homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
NKL subclass homeoboxes and pseudogenes	hgnc.genegroup:519	NKL subclass homeoboxes and pseudogenes	rdfs:label		pubmed:17963489	hgnc.genegroup
PRD class homeoboxes and pseudogenes	hgnc.genegroup:521	PRD class homeoboxes and pseudogenes	rdfs:label		pubmed:17963489	hgnc.genegroup
LIM class homeoboxes	hgnc.genegroup:522	LIM class homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
POU	hgnc.genegroup:523	POU class homeoboxes and pseudogenes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
POU class homeoboxes and pseudogenes	hgnc.genegroup:523	POU class homeoboxes and pseudogenes	rdfs:label		pubmed:17963489	hgnc.genegroup
HNF class homeoboxes	hgnc.genegroup:524	HNF class homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
SIX	hgnc.genegroup:525	SINE class homeoboxes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
SINE class homeoboxes	hgnc.genegroup:525	SINE class homeoboxes	rdfs:label			hgnc.genegroup
TALE class homeoboxes and pseudogenes	hgnc.genegroup:526	TALE class homeoboxes and pseudogenes	rdfs:label		pubmed:17963489	hgnc.genegroup
CUT class homeoboxes and pseudogenes	hgnc.genegroup:527	CUT class homeoboxes and pseudogenes	rdfs:label		pubmed:17963489	hgnc.genegroup
PROX	hgnc.genegroup:528	PROS class homeoboxes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
PROS class homeoboxes	hgnc.genegroup:528	PROS class homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
ZF class homeoboxes and pseudogenes	hgnc.genegroup:529	ZF class homeoboxes and pseudogenes	rdfs:label		pubmed:17963489	hgnc.genegroup
ADCY	hgnc.genegroup:53	Adenylate cyclases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Adenylate cyclases	hgnc.genegroup:53	Adenylate cyclases	rdfs:label			hgnc.genegroup
CERS	hgnc.genegroup:530	CERS class homeoboxes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
CERS class homeoboxes	hgnc.genegroup:530	CERS class homeoboxes	rdfs:label		pubmed:17963489	hgnc.genegroup
Myb/SANT domain containing	hgnc.genegroup:532	Myb/SANT domain containing	rdfs:label		pubmed:35980103	hgnc.genegroup
Helix-turn-helix CENPB type domain containing	hgnc.genegroup:533	Helix-turn-helix CENPB type domain containing	rdfs:label			hgnc.genegroup
ETS transcription factor family	hgnc.genegroup:534	ETS transcription factor family	rdfs:label		pubmed:17387021	hgnc.genegroup
POL	hgnc.genegroup:535	DNA polymerases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DNA polymerases	hgnc.genegroup:535	DNA polymerases	rdfs:label			hgnc.genegroup
DNA	hgnc.genegroup:536	Dyneins, axonemal	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dyneins, axonemal	hgnc.genegroup:536	Dyneins, axonemal	rdfs:label		pubmed:35006274	hgnc.genegroup
Dyneins	hgnc.genegroup:537	Dyneins	rdfs:label		pubmed:35006274	hgnc.genegroup
DYN	hgnc.genegroup:538	Dyneins, cytoplasmic	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Dyneins, cytoplasmic	hgnc.genegroup:538	Dyneins, cytoplasmic	rdfs:label		pubmed:16260502,pubmed:16440056,pubmed:30065109,pubmed:35006274	hgnc.genegroup
ELP	hgnc.genegroup:539	Elongator acetyltransferase complex 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Elongator acetyltransferase complex 	hgnc.genegroup:539	Elongator acetyltransferase complex 	rdfs:label		pubmed:22854966	hgnc.genegroup
EMI domain containing	hgnc.genegroup:540	EMI domain containing	rdfs:label			hgnc.genegroup
Receptor ligands	hgnc.genegroup:542	Receptor ligands	rdfs:label			hgnc.genegroup
ELMO	hgnc.genegroup:543	Engulfment and cell motility proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Engulfment and cell motility proteins	hgnc.genegroup:543	Engulfment and cell motility proteins	rdfs:label			hgnc.genegroup
Exonucleases	hgnc.genegroup:544	Exonucleases	rdfs:label			hgnc.genegroup
EFN	hgnc.genegroup:546	Ephrins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Ephrins	hgnc.genegroup:546	Ephrins	rdfs:label			hgnc.genegroup
XPO	hgnc.genegroup:547	Exportins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Exportins	hgnc.genegroup:547	Exportins	rdfs:label			hgnc.genegroup
FANC	hgnc.genegroup:548	FA complementation groups	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
FA complementation groups	hgnc.genegroup:548	FA complementation groups	rdfs:label			hgnc.genegroup
FABP	hgnc.genegroup:550	Fatty acid binding protein family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fatty acid binding protein family	hgnc.genegroup:550	Fatty acid binding protein family	rdfs:label			hgnc.genegroup
Fatty acid hydroxylase domain containing	hgnc.genegroup:552	Fatty acid hydroxylase domain containing	rdfs:label			hgnc.genegroup
FADS	hgnc.genegroup:553	Fatty acid desaturases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fatty acid desaturases	hgnc.genegroup:553	Fatty acid desaturases	rdfs:label			hgnc.genegroup
Fibrinogen C domain containing	hgnc.genegroup:554	Fibrinogen C domain containing	rdfs:label			hgnc.genegroup
Fibronectin type III domain containing	hgnc.genegroup:555	Fibronectin type III domain containing	rdfs:label			hgnc.genegroup
FBLN	hgnc.genegroup:556	Fibulins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fibulins	hgnc.genegroup:556	Fibulins	rdfs:label			hgnc.genegroup
FBX	hgnc.genegroup:557	F-boxes	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
F-boxes	hgnc.genegroup:557	F-boxes	rdfs:label		pubmed:10531035,pubmed:32429232	hgnc.genegroup
FBXL	hgnc.genegroup:558	F-box and leucine rich repeat proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
F-box and leucine rich repeat proteins	hgnc.genegroup:558	F-box and leucine rich repeat proteins	rdfs:label			hgnc.genegroup
FBXW	hgnc.genegroup:559	F-box and WD repeat domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
F-box and WD repeat domain containing	hgnc.genegroup:559	F-box and WD repeat domain containing	rdfs:label			hgnc.genegroup
IZUMO	hgnc.genegroup:56	IZUMO family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
IZUMO family	hgnc.genegroup:56	IZUMO family	rdfs:label			hgnc.genegroup
FBXO	hgnc.genegroup:560	F-boxes other	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
F-boxes other	hgnc.genegroup:560	F-boxes other	rdfs:label			hgnc.genegroup
FERMT	hgnc.genegroup:561	Fermitins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Fermitins	hgnc.genegroup:561	Fermitins	rdfs:label			hgnc.genegroup
Gamma-aminobutyric acid (GABA) receptors	hgnc.genegroup:562	Gamma-aminobutyric acid (GABA) receptors	rdfs:label			hgnc.genegroup
GABR	hgnc.genegroup:563	Gamma-aminobutyric acid type A receptor subunits	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Gamma-aminobutyric acid type A receptor subunits	hgnc.genegroup:563	Gamma-aminobutyric acid type A receptor subunits	rdfs:label			hgnc.genegroup
GGT	hgnc.genegroup:564	Gamma-glutamyltransferases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Gamma-glutamyltransferases	hgnc.genegroup:564	Gamma-glutamyltransferases	rdfs:label		pubmed:18357469	hgnc.genegroup
GTF	hgnc.genegroup:565	General transcription factors	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
General transcription factors	hgnc.genegroup:565	General transcription factors	rdfs:label			hgnc.genegroup
GST	hgnc.genegroup:567	Soluble glutathione S-transferases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Soluble glutathione S-transferases	hgnc.genegroup:567	Soluble glutathione S-transferases	rdfs:label			hgnc.genegroup
GK	hgnc.genegroup:568	Glycerol kinases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Glycerol kinases	hgnc.genegroup:568	Glycerol kinases	rdfs:label			hgnc.genegroup
Proteoglycans	hgnc.genegroup:570	Proteoglycans	rdfs:label			hgnc.genegroup
SDC	hgnc.genegroup:571	Syndecans	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Syndecans	hgnc.genegroup:571	Syndecans	rdfs:label			hgnc.genegroup
GPC	hgnc.genegroup:572	Glypicans	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Glypicans	hgnc.genegroup:572	Glypicans	rdfs:label			hgnc.genegroup
Small leucine rich repeat proteoglycans	hgnc.genegroup:573	Small leucine rich repeat proteoglycans	rdfs:label		pubmed:22524604	hgnc.genegroup
Hyalectan proteoglycans	hgnc.genegroup:574	Hyalectan proteoglycans	rdfs:label			hgnc.genegroup
Collagen proteoglycans	hgnc.genegroup:575	Collagen proteoglycans	rdfs:label			hgnc.genegroup
GPN	hgnc.genegroup:578	GPN-loop GTPases	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
GPN-loop GTPases	hgnc.genegroup:578	GPN-loop GTPases	rdfs:label			hgnc.genegroup
GPATCH	hgnc.genegroup:579	G-patch domain containing	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
G-patch domain containing	hgnc.genegroup:579	G-patch domain containing	rdfs:label			hgnc.genegroup
RNF	hgnc.genegroup:58	Ring finger proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Ring finger proteins	hgnc.genegroup:58	Ring finger proteins	rdfs:label			hgnc.genegroup
GIMAP	hgnc.genegroup:580	GTPases, IMAP	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
GTPases, IMAP	hgnc.genegroup:580	GTPases, IMAP	rdfs:label		pubmed:17196432	hgnc.genegroup
HAUS	hgnc.genegroup:581	HAUS augmin like complex 	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
HAUS augmin like complex 	hgnc.genegroup:581	HAUS augmin like complex 	rdfs:label		pubmed:19427217	hgnc.genegroup
Heat shock proteins	hgnc.genegroup:582	Heat shock proteins	rdfs:label		pubmed:18663603	hgnc.genegroup
HSPA	hgnc.genegroup:583	Heat shock 70kDa proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Heat shock 70kDa proteins	hgnc.genegroup:583	Heat shock 70kDa proteins	rdfs:label			hgnc.genegroup
DNAJ	hgnc.genegroup:584	DNAJ (HSP40) heat shock proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
DNAJ (HSP40) heat shock proteins	hgnc.genegroup:584	DNAJ (HSP40) heat shock proteins	rdfs:label			hgnc.genegroup
HSPB	hgnc.genegroup:585	Small heat shock proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Small heat shock proteins	hgnc.genegroup:585	Small heat shock proteins	rdfs:label			hgnc.genegroup
HSP90	hgnc.genegroup:586	Heat shock 90kDa proteins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Heat shock 90kDa proteins	hgnc.genegroup:586	Heat shock 90kDa proteins	rdfs:label			hgnc.genegroup
Chaperonins	hgnc.genegroup:587	Chaperonins	rdfs:label			hgnc.genegroup
HLA	hgnc.genegroup:588	Histocompatibility complex	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Histocompatibility complex	hgnc.genegroup:588	Histocompatibility complex	rdfs:label			hgnc.genegroup
Immunoglobulin superfamily domain containing	hgnc.genegroup:589	Immunoglobulin superfamily domain containing	rdfs:label		pubmed:9417933	hgnc.genegroup
TRIM	hgnc.genegroup:59	Tripartite motif family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Tripartite motif family	hgnc.genegroup:59	Tripartite motif family	rdfs:label		pubmed:11331580,pubmed:28118948	hgnc.genegroup
V-set domain containing	hgnc.genegroup:590	V-set domain containing	rdfs:label			hgnc.genegroup
C1-set domain containing	hgnc.genegroup:591	C1-set domain containing	rdfs:label			hgnc.genegroup
C2-set domain containing	hgnc.genegroup:592	C2-set domain containing	rdfs:label			hgnc.genegroup
I-set domain containing	hgnc.genegroup:593	I-set domain containing	rdfs:label		pubmed:9417933	hgnc.genegroup
Immunoglobulin like domain containing	hgnc.genegroup:594	Immunoglobulin like domain containing	rdfs:label			hgnc.genegroup
INO80	hgnc.genegroup:595	INO80 complex	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
INO80 complex	hgnc.genegroup:595	INO80 complex	rdfs:label		pubmed:16230350	hgnc.genegroup
IPO	hgnc.genegroup:596	Importins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Importins	hgnc.genegroup:596	Importins	rdfs:label			hgnc.genegroup
ITG	hgnc.genegroup:597	Integrins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Integrins	hgnc.genegroup:597	Integrins	rdfs:label			hgnc.genegroup
IFN	hgnc.genegroup:598	Interferons	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Interferons	hgnc.genegroup:598	Interferons	rdfs:label			hgnc.genegroup
Interferon receptors	hgnc.genegroup:599	Interferon receptors	rdfs:label			hgnc.genegroup
ZYG11	hgnc.genegroup:6	ZYG11 cell cycle regulator family	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
ZYG11 cell cycle regulator family	hgnc.genegroup:6	ZYG11 cell cycle regulator family	rdfs:label			hgnc.genegroup
MARCHF	hgnc.genegroup:60	Membrane associated ring-CH-type fingers	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Membrane associated ring-CH-type fingers	hgnc.genegroup:60	Membrane associated ring-CH-type fingers	rdfs:label		pubmed:31404274	hgnc.genegroup
IL	hgnc.genegroup:601	Interleukins	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Interleukins	hgnc.genegroup:601	Interleukins	rdfs:label			hgnc.genegroup
Interleukin receptors	hgnc.genegroup:602	Interleukin receptors	rdfs:label			hgnc.genegroup
Intermediate filaments	hgnc.genegroup:607	Intermediate filaments	rdfs:label			hgnc.genegroup
Keratins, type I	hgnc.genegroup:608	Keratins, type I	rdfs:label		pubmed:16831889	hgnc.genegroup
Keratins, type II	hgnc.genegroup:609	Keratins, type II	rdfs:label		pubmed:16831889	hgnc.genegroup
PCGF	hgnc.genegroup:61	Polycomb group ring fingers	oboInOwl:hasRelatedSynonym	omo:0004000		hgnc.genegroup
Polycomb group ring fingers	hgnc.genegroup:61	Polycomb group ring fingers	rdfs:label			hgnc.genegroup
