subject_id	subject_label	object_id	object_label	predicate_id	mapping_justification
rhea:44747		metacyc.compound:RXN-16276		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44749		metacyc.compound:RXN-19750		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44753		metacyc.compound:RXN3O-54		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44755		kegg.reaction:R04990		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44757		metacyc.compound:RXN-9227		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44761		metacyc.compound:RXN-9242		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44765		reactome:R-HSA-2162188.3		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44765		metacyc.compound:RXN-9235		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44769		metacyc.compound:RXN3O-73		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44771		kegg.reaction:R06866		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44773		metacyc.compound:RXN3O-12		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44777		metacyc.compound:RXN-9220		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44781		metacyc.compound:RXN-9205		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44785		metacyc.compound:RXN-9361		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44789		metacyc.compound:RXN-9362		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44793		metacyc.compound:RXN-9363		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44797		metacyc.compound:RXN-9366		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44801		metacyc.compound:RXN-9217		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44805		metacyc.compound:RXN-9204		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44809		metacyc.compound:RXN-9358		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44813		metacyc.compound:RXN-9359		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44817		metacyc.compound:RXN-9360		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44821		metacyc.compound:RXN-9365		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44831		metacyc.compound:RXN-18371		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44835		metacyc.compound:RXN-18370		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44843		metacyc.compound:RXN-18372		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44901		ecocyc:GALACTONOLACTONASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44901		metacyc.compound:GALACTONOLACTONASE-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44903		kegg.reaction:R03034		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44905		ecocyc:RXN-15312		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44905		reactome:R-HSA-3262512.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44905		reactome:R-HSA-3266566.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44905		reactome:R-HSA-71825.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44905		metacyc.compound:RXN-15312		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44907		kegg.reaction:R01788		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44925		metacyc.compound:R211-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44927		kegg.reaction:R08331		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44929		metacyc.compound:R215-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44931		kegg.reaction:R08332		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44936	(9Z,12Z,15Z)-octadecatrienoate + ATP + CoA = (9Z,12Z,15Z)-octadecatrienoyl-CoA + AMP + diphosphate	reactome:R-HSA-2046085.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:44961		reactome:R-HSA-8952873.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45017		metacyc.compound:RXN-12730		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45019		kegg.reaction:R09365		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45021		ecocyc:RXN0-1241		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45021		metacyc.compound:RXN0-1241		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45025		metacyc.compound:RXN-16379		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45027		kegg.reaction:R11008		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45029		metacyc.compound:RXN-8959		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45031		kegg.reaction:R09293		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45033		metacyc.compound:HAONITRO-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45035		kegg.reaction:R10164		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45037		metacyc.compound:RXN-13570		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45039		kegg.reaction:R10165		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45041		metacyc.compound:RXN-16318		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45043		kegg.reaction:R10913		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45045		metacyc.compound:RXN-16319		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45047		kegg.reaction:R10914		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45051		kegg.reaction:R00321		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45051		metacyc.compound:RXN-14728		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45057		metacyc.compound:RXN-16270		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45059		kegg.reaction:R09327		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45073		metacyc.compound:RXN-1063		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45075		kegg.reaction:R10999		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45077		metacyc.compound:RXN-16116		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45079		kegg.reaction:R11000		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45081		metacyc.compound:RXN-16991		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45083		kegg.reaction:R10941		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45085		metacyc.compound:RXN-12186		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45087		kegg.reaction:R11054		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45088	a 1,2-diacyl-sn-glycero-3-phosphocholine + L-serine = a 1,2-diacyl-sn-glycero-3-phospho-L-serine + choline	reactome:R-HSA-1483186.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45097		metacyc.compound:RXN-9616		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45099		kegg.reaction:R11044		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45101		metacyc.compound:RXN-16272		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45103		kegg.reaction:R11192		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45105		metacyc.compound:RXN-16271		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45107		kegg.reaction:R11191		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45119		kegg.reaction:R10919		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45119		metacyc.compound:RXN-15051		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45123		kegg.reaction:R10918		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45123		metacyc.compound:RXN-15051		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45127		kegg.reaction:R11184		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45127		metacyc.compound:RXN-16280		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45137		metacyc.compound:RXN-15730		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45139		kegg.reaction:R11072		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45142		metacyc.compound:RXN-10683		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45143		kegg.reaction:R05144		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45145		metacyc.compound:RXN-12573		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45147		kegg.reaction:R10936		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45149		metacyc.compound:RXN-16010		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45151		kegg.reaction:R10945		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45153		metacyc.compound:RXN-16011		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45155		kegg.reaction:R10946		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45157		metacyc.compound:RXN-16012		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45159		kegg.reaction:R10947		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45161		metacyc.compound:RXN-16013		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45163		kegg.reaction:R06973		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45171		metacyc.compound:RXN-16472		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45183		kegg.reaction:R11200		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45183		metacyc.compound:RXN-16473		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45185		ecocyc:RXN-17900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45185		metacyc.compound:RXN-17900		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45197		metacyc.compound:RXN-12908		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45199		kegg.reaction:R10385		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45203		kegg.reaction:R02289		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45203		metacyc.compound:METHCOCLTH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45205		metacyc.compound:RXN-8095		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45207		kegg.reaction:R04384		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45211		kegg.reaction:R10000		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45211		metacyc.compound:RXN-8096		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45214		metacyc.compound:ACETYLSYNCLTH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45215		kegg.reaction:R08433		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45217		metacyc.compound:RXN-8101		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45221		metacyc.compound:RXN-8103		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45231		metacyc.compound:RXN-7836		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45233		metacyc.compound:RXN-20995		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45241		metacyc.compound:RXN-12520		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45256	hexadecanoate(out) = hexadecanoate(in)	reactome:R-HSA-434381.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45269		metacyc.compound:RXN-18965		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45314		reactome:R-HSA-2161549.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45317		reactome:R-HSA-2161614.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45319		kegg.reaction:R02799		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45331		ecocyc:RXN-10856		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45331		kegg.reaction:R11073		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45331		metacyc.compound:RXN-10856		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45335		kegg.reaction:R11037		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45335		metacyc.compound:RXN-16480		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45336	(9Z)-hexadecenoyl-CoA + [Wnt protein]-L-serine = [Wnt protein]-O-(9Z)-hexadecenoyl-L-serine + CoA	metacyc.compound:RXN-16481		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45339		kegg.reaction:R11201		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45343		kegg.reaction:R11202		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45343		metacyc.compound:RXN-16482		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45465		metacyc.compound:RXN-8372		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45467		kegg.reaction:R10926		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45469		ecocyc:RXN-16281		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45469		metacyc.compound:RXN-16281		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45471		kegg.reaction:R11186		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45481		metacyc.compound:LINA1-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45483		kegg.reaction:R05386		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45485		macie:M0215		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45485		metacyc.compound:RXN-6161		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45487		kegg.reaction:R00224		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45490		metacyc.compound:RXN-15991		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45494		metacyc.compound:RXN-15993		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45498		metacyc.compound:RXN-15996		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45502		metacyc.compound:RXN-15995		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45506		metacyc.compound:RXN-15997		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45510		metacyc.compound:RXN-15998		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45514		metacyc.compound:RXN-15992		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45518		metacyc.compound:RXN-15994		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45522		metacyc.compound:RXN-15988		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45526		metacyc.compound:RXN-15984		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45550		metacyc.compound:RXN-15990		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45563		kegg.reaction:R11078		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45563		metacyc.compound:RXN-16430		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45565		metacyc.compound:RXN-9141		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45567		kegg.reaction:R11079		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45571		metacyc.compound:RXN-16431		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45575		kegg.reaction:R08693		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45577		metacyc.compound:RXN-8958		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45579		kegg.reaction:R09292		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45581		metacyc.compound:RXN-15901		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45583		kegg.reaction:R10846		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45589		metacyc.compound:ACYLACPSYNTH-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45591		kegg.reaction:R01406		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45601		metacyc.compound:RXN-15902		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45603		kegg.reaction:R10847		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45605		metacyc.compound:RXN-15907		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45607		kegg.reaction:R11083		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45627		kegg.reaction:R11084		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45627		metacyc.compound:RXN-16278		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45631		metacyc.compound:RXN-16277		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45701		metacyc.compound:RXN-22705		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45706		metacyc.compound:RXN-1125		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45707		kegg.reaction:R03918		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45726		metacyc.compound:RXN-1102		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45727		kegg.reaction:R07437		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45731		kegg.reaction:R06571		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45733		metacyc.compound:RXN-19261		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45741		metacyc.compound:RXN-18394		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45743		kegg.reaction:R08050		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45753		reactome:R-HSA-109998.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45755		metacyc.compound:RXN-14804		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45757		metacyc.compound:RXN-22706		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45761		metacyc.compound:RXN-14825		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45763		kegg.reaction:R06684		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45765		metacyc.compound:RXN-18427		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45767		kegg.reaction:R09805		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45769		metacyc.compound:RXN-8942		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45775		metacyc.compound:RXN-15202		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45777		metacyc.compound:RXN-1404		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45779		kegg.reaction:R03093		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45785		metacyc.compound:RXN-18229		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45798		metacyc.compound:RXN-5901		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45799		kegg.reaction:R01977		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45803		metacyc.compound:RXN-14862		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45811		kegg.reaction:R11077		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45811		metacyc.compound:RXN-16458		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45813		metacyc.compound:RXN-11750		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45815		kegg.reaction:R10827		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45817		ecocyc:L-LACTDEHYDROGFMN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45817		metacyc.compound:L-LACTDEHYDROGFMN-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45821		metacyc.compound:RXN-12168		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45825		metacyc.compound:RXN-5641		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45893		metacyc.compound:RXN-15020		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45897		metacyc.compound:RXN-23273		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45903		metacyc.compound:ENOYL-COA-DELTA-ISOM-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45913		metacyc.compound:RXN-7911		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45915		kegg.reaction:R12629		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45949		ecocyc:RXN0-7160		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45949		metacyc.compound:RXN0-7160		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45997		ecocyc:RXN-11193		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45997		metacyc.compound:RXN-11193		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:45999		kegg.reaction:R09493		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46001		metacyc.compound:RXN-21420		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46013		ecocyc:MALATE-DEHYDROGENASE-ACCEPTOR-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46013		metacyc.compound:MALATE-DEHYDROGENASE-ACCEPTOR-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46015		kegg.reaction:R00361		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46023		metacyc.compound:RXN-13758		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46039		metacyc.compound:RXN-14100		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46043		kegg.reaction:R01666		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46043		metacyc.compound:RXN-14093		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46045		reactome:R-HSA-6809808.2		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46051		metacyc.compound:RXN-19879		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46085		metacyc.compound:RXN-14964		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46087		kegg.reaction:R07298		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46097		metacyc.compound:RXN-7611		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46101		metacyc.compound:RXN66-357		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46119		kegg.reaction:R10616		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46125		metacyc.compound:1.14.13.99-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46127		kegg.reaction:R07208		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46133		reactome:R-HSA-191983.1		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46137		metacyc.compound:RXN-11794		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46141		metacyc.compound:RXN18C3-235		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46149		reactome:R-HSA-8866601.4		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46153		metacyc.compound:RXN-12243		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46155		kegg.reaction:R09653		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46157		metacyc.compound:RXN-12244		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46159		kegg.reaction:R09654		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46161		ecocyc:NQOR-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46161		metacyc.compound:NQOR-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46163		kegg.reaction:R07358		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46163		metacyc.compound:1.6.99.5-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46165		ecocyc:NQOR-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46165		metacyc.compound:NQOR-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46165		metacyc.compound:RXN0-271		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46167		kegg.reaction:R07359		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46188	an aliphatic nitrile + 2 H2O = a carboxylate + NH4(+)	metacyc.compound:3.5.5.7-RXN		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46229		ecocyc:RXN-15889		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46229		metacyc.compound:RXN-15889		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46233		metacyc.compound:RXN-9617		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46237		metacyc.compound:RXN-13858		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46241		metacyc.compound:RXN-16163		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46245		metacyc.compound:RXN-16230		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46247		kegg.reaction:R11011		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46251		kegg.reaction:R11012		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46251		metacyc.compound:RXN-16231		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46253		metacyc.compound:RXN-12797		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46259		metacyc.compound:RXN-16111		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46261		metacyc.compound:RXN-8346		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46265		metacyc.compound:RXN-8350		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46269		metacyc.compound:RXN-7798		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46271		kegg.reaction:R11009		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46275		kegg.reaction:R11010		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46277		metacyc.compound:RXN-16819		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46279		kegg.reaction:R11074		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46281		metacyc.compound:RXN-16374		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46283		kegg.reaction:R11005		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46285		metacyc.compound:RXN-11680		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46289		metacyc.compound:RXN-8347		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46295		kegg.reaction:R11203		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46309		metacyc.compound:RXN66-355		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46311		kegg.reaction:R02211		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46314		metacyc.compound:RXN-12710		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46317		metacyc.compound:RXN-12236		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46319		kegg.reaction:R10187		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46325		metacyc.compound:RXN-12743		oboinowl:hasDbXref	sempav:UnspecifiedMatching
rhea:46333		metacyc.compound:RXN-9669		oboinowl:hasDbXref	sempav:UnspecifiedMatching
